studentID,studentName,supply_id,resource_type,item,department,building,location,weekday,start_time,end_time
U100088,Casey Anderson,37,Hygeine ,Deodorant,Bobcat Pantry,TC 131,Terrace Center,,12:00 PM,5:30 PM
U100088,Casey Anderson,13,School Supplies,Folders,Monarch Center,KL 127,Kolligian Library,Monday-Friday,9:00 AM,5:00 PM
U100088,Casey Anderson,17,Other Supplies,Condoms,Monarch Center,KL 127,Kolligian Library,Monday-Friday,9:00 AM,5:00 PM
U100089,Skyler White,46,School Supplies,Portable Chargers,ASUCM Office,Granite Pass 174,Granite,Monday-Friday,8:00 AM,5:00 PM
U100089,Skyler White,28,Food,Snack,Bobcat Pantry,TC 131,Terrace Center,,12:00 PM,5:30 PM
U100089,Skyler White,1,Free Printing,Printing,Monarch Center,KL 127,Kolligian Library,Monday-Friday,9:00 AM,5:00 PM
U100089,Skyler White,34,Hygeine ,Soap,Bobcat Pantry,TC 131,Terrace Center,,12:00 PM,5:30 PM
U100090,Alex Anderson,44,School Supplies,Index Cards,ASUCM Office,Granite Pass 174,Granite,Monday-Friday,8:00 AM,5:00 PM
U100090,Alex Anderson,47,School Supplies,Stickers,ASUCM Office,Granite Pass 174,Granite,Monday-Friday,8:00 AM,5:00 PM
U100090,Alex Anderson,43,School Supplies,Scantrons,ASUCM Office,Granite Pass 174,Granite,Monday-Friday,8:00 AM,5:00 PM
U100090,Alex Anderson,13,School Supplies,Folders,Monarch Center,KL 127,Kolligian Library,Monday-Friday,9:00 AM,5:00 PM
U100090,Alex Anderson,24,Other Supplies,Condoms,Basic Needs Center,,,,,
U100090,Alex Anderson,28,Food,Snack,Bobcat Pantry,TC 131,Terrace Center,,12:00 PM,5:30 PM
U100091,Riley Brown,43,School Supplies,Scantrons,ASUCM Office,Granite Pass 174,Granite,Monday-Friday,8:00 AM,5:00 PM
U100091,Riley Brown,22,Food,Snack,Social Justice Center,KL 127,Kolligian Library,Monday-Friday,9:00 AM,5:00 PM
U100091,Riley Brown,40,School Supplies,LSAT Books,ASUCM Office,Granite Pass 174,Granite,Monday-Friday,8:00 AM,5:00 PM
U100091,Riley Brown,21,Free Printing,Printing,Social Justice Center,KL 127,Kolligian Library,Monday-Friday,9:00 AM,5:00 PM
U100092,Sam Brown,8,School Supplies,Pencil Bags,Monarch Center,KL 127,Kolligian Library,Monday-Friday,9:00 AM,5:00 PM
U100092,Sam Brown,47,School Supplies,Stickers,ASUCM Office,Granite Pass 174,Granite,Monday-Friday,8:00 AM,5:00 PM
U100092,Sam Brown,20,Hygeine,Pads,Monarch Center,KL 127,Kolligian Library,Monday-Friday,9:00 AM,5:00 PM
U100092,Sam Brown,33,Hygeine,Tampons,Bobcat Pantry,TC 131,Terrace Center,,12:00 PM,5:30 PM
U100092,Sam Brown,46,School Supplies,Portable Chargers,ASUCM Office,Granite Pass 174,Granite,Monday-Friday,8:00 AM,5:00 PM
U100092,Sam Brown,43,School Supplies,Scantrons,ASUCM Office,Granite Pass 174,Granite,Monday-Friday,8:00 AM,5:00 PM
U100093,Taylor Clark,21,Free Printing,Printing,Social Justice Center,KL 127,Kolligian Library,Monday-Friday,9:00 AM,5:00 PM
U100093,Taylor Clark,26,Hygeine,Tampons,Basic Needs Center,,,,,
U100093,Taylor Clark,45,School Supplies,Calculator,ASUCM Office,Granite Pass 174,Granite,Monday-Friday,8:00 AM,5:00 PM
U100093,Taylor Clark,19,Hygeine,Tampons,Monarch Center,KL 127,Kolligian Library,Monday-Friday,9:00 AM,5:00 PM
U100093,Taylor Clark,36,Hygeine ,Toothpaste,Bobcat Pantry,TC 131,Terrace Center,,12:00 PM,5:30 PM
U100094,Jordan Jackson,13,School Supplies,Folders,Monarch Center,KL 127,Kolligian Library,Monday-Friday,9:00 AM,5:00 PM
U100094,Jordan Jackson,27,Hygeine,Pads,Basic Needs Center,,,,,
U100094,Jordan Jackson,43,School Supplies,Scantrons,ASUCM Office,Granite Pass 174,Granite,Monday-Friday,8:00 AM,5:00 PM
U100094,Jordan Jackson,25,Other Supplies,Ear Plugs,Basic Needs Center,,,,,
U100095,Jamie Clark,48,Food,Snack,ASUCM Office,Granite Pass 174,Granite,Wednesday,10:00 AM,5:00 PM
U100095,Jamie Clark,12,School Supplies,Pens,Monarch Center,KL 127,Kolligian Library,Monday-Friday,9:00 AM,5:00 PM
U100095,Jamie Clark,40,School Supplies,LSAT Books,ASUCM Office,Granite Pass 174,Granite,Monday-Friday,8:00 AM,5:00 PM
U100095,Jamie Clark,37,Hygeine ,Deodorant,Bobcat Pantry,TC 131,Terrace Center,,12:00 PM,5:30 PM
U100095,Jamie Clark,20,Hygeine,Pads,Monarch Center,KL 127,Kolligian Library,Monday-Friday,9:00 AM,5:00 PM
U100095,Jamie Clark,26,Hygeine,Tampons,Basic Needs Center,,,,,
U100096,Kai Brown,1,Free Printing,Printing,Monarch Center,KL 127,Kolligian Library,Monday-Friday,9:00 AM,5:00 PM
U100096,Kai Brown,20,Hygeine,Pads,Monarch Center,KL 127,Kolligian Library,Monday-Friday,9:00 AM,5:00 PM
U100096,Kai Brown,19,Hygeine,Tampons,Monarch Center,KL 127,Kolligian Library,Monday-Friday,9:00 AM,5:00 PM
U100096,Kai Brown,14,School Supplies,Paper Clips,Monarch Center,KL 127,Kolligian Library,Monday-Friday,9:00 AM,5:00 PM
U100096,Kai Brown,28,Food,Snack,Bobcat Pantry,TC 131,Terrace Center,,12:00 PM,5:30 PM
U100096,Kai Brown,38,Food,Snack,Office of Student Involvement,Granite Pass 163,Granite,Monday-Friday,8:00 AM,5:00 PM
U100097,Drew Kim,42,School Supplies,CBEST Books,ASUCM Office,Granite Pass 174,Granite,Monday-Friday,8:00 AM,5:00 PM
U100097,Drew Kim,21,Free Printing,Printing,Social Justice Center,KL 127,Kolligian Library,Monday-Friday,9:00 AM,5:00 PM
U100097,Drew Kim,30,Food,Vegetable,Bobcat Pantry,TC 131,Terrace Center,,12:00 PM,5:30 PM
U100097,Drew Kim,29,Food,Fruit,Bobcat Pantry,TC 131,Terrace Center,,12:00 PM,5:30 PM
U100097,Drew Kim,45,School Supplies,Calculator,ASUCM Office,Granite Pass 174,Granite,Monday-Friday,8:00 AM,5:00 PM
U100097,Drew Kim,14,School Supplies,Paper Clips,Monarch Center,KL 127,Kolligian Library,Monday-Friday,9:00 AM,5:00 PM
U100098,Logan Thomas,31,Other Supplies,Condoms,Bobcat Pantry,TC 131,Terrace Center,,12:00 PM,5:30 PM
U100098,Logan Thomas,11,School Supplies,Staplers,Monarch Center,KL 127,Kolligian Library,Monday-Friday,9:00 AM,5:00 PM
U100098,Logan Thomas,43,School Supplies,Scantrons,ASUCM Office,Granite Pass 174,Granite,Monday-Friday,8:00 AM,5:00 PM
U100098,Logan Thomas,6,School Supplies,Highlighters,Monarch Center,KL 127,Kolligian Library,Monday-Friday,9:00 AM,5:00 PM
U100098,Logan Thomas,19,Hygeine,Tampons,Monarch Center,KL 127,Kolligian Library,Monday-Friday,9:00 AM,5:00 PM
U100098,Logan Thomas,33,Hygeine,Tampons,Bobcat Pantry,TC 131,Terrace Center,,12:00 PM,5:30 PM
U100099,Logan Martinez,41,School Supplies,GRE Books,ASUCM Office,Granite Pass 174,Granite,Monday-Friday,8:00 AM,5:00 PM
U100099,Logan Martinez,40,School Supplies,LSAT Books,ASUCM Office,Granite Pass 174,Granite,Monday-Friday,8:00 AM,5:00 PM
U100099,Logan Martinez,22,Food,Snack,Social Justice Center,KL 127,Kolligian Library,Monday-Friday,9:00 AM,5:00 PM
U100099,Logan Martinez,6,School Supplies,Highlighters,Monarch Center,KL 127,Kolligian Library,Monday-Friday,9:00 AM,5:00 PM
U100099,Logan Martinez,16,School Supplies,Calculator,Monarch Center,KL 127,Kolligian Library,Monday-Friday,9:00 AM,5:00 PM
U100099,Logan Martinez,20,Hygeine,Pads,Monarch Center,KL 127,Kolligian Library,Monday-Friday,9:00 AM,5:00 PM
U100100,Kai Garcia,13,School Supplies,Folders,Monarch Center,KL 127,Kolligian Library,Monday-Friday,9:00 AM,5:00 PM
U100100,Kai Garcia,10,School Supplies,Rulers,Monarch Center,KL 127,Kolligian Library,Monday-Friday,9:00 AM,5:00 PM
U100100,Kai Garcia,2,Food,Snack,Monarch Center,KL 127,Kolligian Library,Monday-Friday,9:00 AM,5:00 PM
U100100,Kai Garcia,3,Food,Drink,Monarch Center,KL 127,Kolligian Library,Monday-Friday,9:00 AM,5:00 PM
