studentID|studentName|Support ID|Support Service|Service Name|Department|Building|Location|Week Day|Start Time|End Time|Link
U100061|Sam Jackson|13|Undocumented Student Services|Off-Campus Housing|Monarch Center|KL 127|Kolligian Library|Monday-Friday|9:00 AM|5:00 PM|https://undoc.ucmerced.edu/community-resources/campus-housing
U100062|Casey Hernandez|8|Student Accessibility Services|Proctoring Services||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100062|Casey Hernandez|7|Student Accessibility Services|Mobility Assistance||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100062|Casey Hernandez|13|Undocumented Student Services|Off-Campus Housing|Monarch Center|KL 127|Kolligian Library|Monday-Friday|9:00 AM|5:00 PM|https://undoc.ucmerced.edu/community-resources/campus-housing
U100062|Casey Hernandez|4|Student Accessibility Services|Parking and Campus Transportation Needs||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100062|Casey Hernandez|1|Student Accessibility Services|Exam Services||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100063|Chris Perez|6|Student Accessibility Services|Communication Access||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100063|Chris Perez|7|Student Accessibility Services|Mobility Assistance||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100063|Chris Perez|9|Student Accessibility Services|Transcription Services||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100063|Chris Perez|10|Student Accessibility Services|Alternative Media Services||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100063|Chris Perez|10|Student Accessibility Services|Alternative Media Services||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100064|Casey Patel|2|Student Accessibility Services|Note-Taking Services||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100064|Casey Patel|11|Student Accessibility Services|Pregnancy and Parenting||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100064|Casey Patel|5|Student Accessibility Services|Facilities Outages and Emergencies||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100064|Casey Patel|1|Student Accessibility Services|Exam Services||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100064|Casey Patel|12|Student Accessibility Services|Housing Accommodations||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100065|Logan Gonzalez|12|Student Accessibility Services|Housing Accommodations||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100065|Logan Gonzalez|5|Student Accessibility Services|Facilities Outages and Emergencies||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100065|Logan Gonzalez|13|Undocumented Student Services|Off-Campus Housing|Monarch Center|KL 127|Kolligian Library|Monday-Friday|9:00 AM|5:00 PM|https://undoc.ucmerced.edu/community-resources/campus-housing
U100065|Logan Gonzalez|12|Student Accessibility Services|Housing Accommodations||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100066|Sam Garcia|5|Student Accessibility Services|Facilities Outages and Emergencies||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100066|Sam Garcia|4|Student Accessibility Services|Parking and Campus Transportation Needs||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100066|Sam Garcia|8|Student Accessibility Services|Proctoring Services||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100066|Sam Garcia|8|Student Accessibility Services|Proctoring Services||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100066|Sam Garcia|10|Student Accessibility Services|Alternative Media Services||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100067|Chris Nguyen|12|Student Accessibility Services|Housing Accommodations||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100067|Chris Nguyen|12|Student Accessibility Services|Housing Accommodations||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100067|Chris Nguyen|5|Student Accessibility Services|Facilities Outages and Emergencies||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100067|Chris Nguyen|13|Undocumented Student Services|Off-Campus Housing|Monarch Center|KL 127|Kolligian Library|Monday-Friday|9:00 AM|5:00 PM|https://undoc.ucmerced.edu/community-resources/campus-housing
U100068|Skyler Anderson|3|Student Accessibility Services|Transportation Services||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100068|Skyler Anderson|3|Student Accessibility Services|Transportation Services||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100068|Skyler Anderson|8|Student Accessibility Services|Proctoring Services||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100068|Skyler Anderson|12|Student Accessibility Services|Housing Accommodations||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100068|Skyler Anderson|1|Student Accessibility Services|Exam Services||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100069|Alex Patel|10|Student Accessibility Services|Alternative Media Services||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100069|Alex Patel|7|Student Accessibility Services|Mobility Assistance||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100069|Alex Patel|10|Student Accessibility Services|Alternative Media Services||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100069|Alex Patel|13|Undocumented Student Services|Off-Campus Housing|Monarch Center|KL 127|Kolligian Library|Monday-Friday|9:00 AM|5:00 PM|https://undoc.ucmerced.edu/community-resources/campus-housing
U100069|Alex Patel|10|Student Accessibility Services|Alternative Media Services||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100069|Alex Patel|11|Student Accessibility Services|Pregnancy and Parenting||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100070|Cameron Patel|11|Student Accessibility Services|Pregnancy and Parenting||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100070|Cameron Patel|5|Student Accessibility Services|Facilities Outages and Emergencies||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100070|Cameron Patel|1|Student Accessibility Services|Exam Services||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100070|Cameron Patel|5|Student Accessibility Services|Facilities Outages and Emergencies||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100070|Cameron Patel|11|Student Accessibility Services|Pregnancy and Parenting||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100070|Cameron Patel|2|Student Accessibility Services|Note-Taking Services||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100071|Morgan Anderson|10|Student Accessibility Services|Alternative Media Services||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100071|Morgan Anderson|6|Student Accessibility Services|Communication Access||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100071|Morgan Anderson|7|Student Accessibility Services|Mobility Assistance||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100071|Morgan Anderson|5|Student Accessibility Services|Facilities Outages and Emergencies||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100071|Morgan Anderson|5|Student Accessibility Services|Facilities Outages and Emergencies||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100071|Morgan Anderson|14|Undocumented Student Services|Internship Opportunities|Monarch Center|KL 127|Kolligian Library|Monday-Friday|9:00 AM|5:00 PM|https://undoc.ucmerced.edu/academic-support/internship-opportunities
U100072|Jamie Wilson|6|Student Accessibility Services|Communication Access||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100072|Jamie Wilson|12|Student Accessibility Services|Housing Accommodations||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100072|Jamie Wilson|4|Student Accessibility Services|Parking and Campus Transportation Needs||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100072|Jamie Wilson|5|Student Accessibility Services|Facilities Outages and Emergencies||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100072|Jamie Wilson|13|Undocumented Student Services|Off-Campus Housing|Monarch Center|KL 127|Kolligian Library|Monday-Friday|9:00 AM|5:00 PM|https://undoc.ucmerced.edu/community-resources/campus-housing
U100072|Jamie Wilson|8|Student Accessibility Services|Proctoring Services||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100073|Skyler Brown|5|Student Accessibility Services|Facilities Outages and Emergencies||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100073|Skyler Brown|7|Student Accessibility Services|Mobility Assistance||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100073|Skyler Brown|14|Undocumented Student Services|Internship Opportunities|Monarch Center|KL 127|Kolligian Library|Monday-Friday|9:00 AM|5:00 PM|https://undoc.ucmerced.edu/academic-support/internship-opportunities
U100073|Skyler Brown|4|Student Accessibility Services|Parking and Campus Transportation Needs||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100073|Skyler Brown|5|Student Accessibility Services|Facilities Outages and Emergencies||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100074|Quinn Davis|14|Undocumented Student Services|Internship Opportunities|Monarch Center|KL 127|Kolligian Library|Monday-Friday|9:00 AM|5:00 PM|https://undoc.ucmerced.edu/academic-support/internship-opportunities
U100074|Quinn Davis|14|Undocumented Student Services|Internship Opportunities|Monarch Center|KL 127|Kolligian Library|Monday-Friday|9:00 AM|5:00 PM|https://undoc.ucmerced.edu/academic-support/internship-opportunities
U100074|Quinn Davis|10|Student Accessibility Services|Alternative Media Services||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100074|Quinn Davis|13|Undocumented Student Services|Off-Campus Housing|Monarch Center|KL 127|Kolligian Library|Monday-Friday|9:00 AM|5:00 PM|https://undoc.ucmerced.edu/community-resources/campus-housing
U100074|Quinn Davis|8|Student Accessibility Services|Proctoring Services||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100074|Quinn Davis|14|Undocumented Student Services|Internship Opportunities|Monarch Center|KL 127|Kolligian Library|Monday-Friday|9:00 AM|5:00 PM|https://undoc.ucmerced.edu/academic-support/internship-opportunities
U100075|Taylor Perez|1|Student Accessibility Services|Exam Services||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100075|Taylor Perez|12|Student Accessibility Services|Housing Accommodations||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100075|Taylor Perez|7|Student Accessibility Services|Mobility Assistance||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100075|Taylor Perez|10|Student Accessibility Services|Alternative Media Services||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100075|Taylor Perez|4|Student Accessibility Services|Parking and Campus Transportation Needs||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100076|Cameron Harris|13|Undocumented Student Services|Off-Campus Housing|Monarch Center|KL 127|Kolligian Library|Monday-Friday|9:00 AM|5:00 PM|https://undoc.ucmerced.edu/community-resources/campus-housing
U100076|Cameron Harris|13|Undocumented Student Services|Off-Campus Housing|Monarch Center|KL 127|Kolligian Library|Monday-Friday|9:00 AM|5:00 PM|https://undoc.ucmerced.edu/community-resources/campus-housing
U100076|Cameron Harris|11|Student Accessibility Services|Pregnancy and Parenting||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100076|Cameron Harris|13|Undocumented Student Services|Off-Campus Housing|Monarch Center|KL 127|Kolligian Library|Monday-Friday|9:00 AM|5:00 PM|https://undoc.ucmerced.edu/community-resources/campus-housing
U100076|Cameron Harris|11|Student Accessibility Services|Pregnancy and Parenting||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100076|Cameron Harris|1|Student Accessibility Services|Exam Services||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100077|Kai Patel|12|Student Accessibility Services|Housing Accommodations||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100077|Kai Patel|9|Student Accessibility Services|Transcription Services||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100077|Kai Patel|1|Student Accessibility Services|Exam Services||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100077|Kai Patel|11|Student Accessibility Services|Pregnancy and Parenting||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100077|Kai Patel|7|Student Accessibility Services|Mobility Assistance||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100077|Kai Patel|6|Student Accessibility Services|Communication Access||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100078|Casey Lee|13|Undocumented Student Services|Off-Campus Housing|Monarch Center|KL 127|Kolligian Library|Monday-Friday|9:00 AM|5:00 PM|https://undoc.ucmerced.edu/community-resources/campus-housing
U100078|Casey Lee|1|Student Accessibility Services|Exam Services||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100078|Casey Lee|6|Student Accessibility Services|Communication Access||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100078|Casey Lee|2|Student Accessibility Services|Note-Taking Services||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100078|Casey Lee|7|Student Accessibility Services|Mobility Assistance||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100079|Avery Davis|10|Student Accessibility Services|Alternative Media Services||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100079|Avery Davis|6|Student Accessibility Services|Communication Access||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100079|Avery Davis|2|Student Accessibility Services|Note-Taking Services||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100079|Avery Davis|14|Undocumented Student Services|Internship Opportunities|Monarch Center|KL 127|Kolligian Library|Monday-Friday|9:00 AM|5:00 PM|https://undoc.ucmerced.edu/academic-support/internship-opportunities
U100079|Avery Davis|10|Student Accessibility Services|Alternative Media Services||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100079|Avery Davis|13|Undocumented Student Services|Off-Campus Housing|Monarch Center|KL 127|Kolligian Library|Monday-Friday|9:00 AM|5:00 PM|https://undoc.ucmerced.edu/community-resources/campus-housing
U100080|Riley Lopez|7|Student Accessibility Services|Mobility Assistance||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100080|Riley Lopez|7|Student Accessibility Services|Mobility Assistance||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100080|Riley Lopez|1|Student Accessibility Services|Exam Services||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100080|Riley Lopez|13|Undocumented Student Services|Off-Campus Housing|Monarch Center|KL 127|Kolligian Library|Monday-Friday|9:00 AM|5:00 PM|https://undoc.ucmerced.edu/community-resources/campus-housing
U100080|Riley Lopez|3|Student Accessibility Services|Transportation Services||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100080|Riley Lopez|8|Student Accessibility Services|Proctoring Services||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100081|Robin Gonzalez|6|Student Accessibility Services|Communication Access||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100081|Robin Gonzalez|7|Student Accessibility Services|Mobility Assistance||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100081|Robin Gonzalez|14|Undocumented Student Services|Internship Opportunities|Monarch Center|KL 127|Kolligian Library|Monday-Friday|9:00 AM|5:00 PM|https://undoc.ucmerced.edu/academic-support/internship-opportunities
U100081|Robin Gonzalez|2|Student Accessibility Services|Note-Taking Services||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100081|Robin Gonzalez|12|Student Accessibility Services|Housing Accommodations||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100082|Cameron Lopez|8|Student Accessibility Services|Proctoring Services||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100082|Cameron Lopez|11|Student Accessibility Services|Pregnancy and Parenting||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100082|Cameron Lopez|9|Student Accessibility Services|Transcription Services||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100082|Cameron Lopez|14|Undocumented Student Services|Internship Opportunities|Monarch Center|KL 127|Kolligian Library|Monday-Friday|9:00 AM|5:00 PM|https://undoc.ucmerced.edu/academic-support/internship-opportunities
U100083|Taylor Patel|4|Student Accessibility Services|Parking and Campus Transportation Needs||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100083|Taylor Patel|14|Undocumented Student Services|Internship Opportunities|Monarch Center|KL 127|Kolligian Library|Monday-Friday|9:00 AM|5:00 PM|https://undoc.ucmerced.edu/academic-support/internship-opportunities
U100083|Taylor Patel|10|Student Accessibility Services|Alternative Media Services||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100083|Taylor Patel|4|Student Accessibility Services|Parking and Campus Transportation Needs||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100084|Robin Harris|10|Student Accessibility Services|Alternative Media Services||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100084|Robin Harris|6|Student Accessibility Services|Communication Access||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100084|Robin Harris|11|Student Accessibility Services|Pregnancy and Parenting||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100084|Robin Harris|5|Student Accessibility Services|Facilities Outages and Emergencies||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100085|Robin Kim|2|Student Accessibility Services|Note-Taking Services||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100085|Robin Kim|10|Student Accessibility Services|Alternative Media Services||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100085|Robin Kim|1|Student Accessibility Services|Exam Services||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100085|Robin Kim|6|Student Accessibility Services|Communication Access||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100086|Alex Nguyen|11|Student Accessibility Services|Pregnancy and Parenting||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100086|Alex Nguyen|6|Student Accessibility Services|Communication Access||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100086|Alex Nguyen|4|Student Accessibility Services|Parking and Campus Transportation Needs||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100086|Alex Nguyen|4|Student Accessibility Services|Parking and Campus Transportation Needs||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100087|Morgan Harris|3|Student Accessibility Services|Transportation Services||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100087|Morgan Harris|9|Student Accessibility Services|Transcription Services||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100087|Morgan Harris|2|Student Accessibility Services|Note-Taking Services||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100087|Morgan Harris|13|Undocumented Student Services|Off-Campus Housing|Monarch Center|KL 127|Kolligian Library|Monday-Friday|9:00 AM|5:00 PM|https://undoc.ucmerced.edu/community-resources/campus-housing
U100088|Casey Anderson|11|Student Accessibility Services|Pregnancy and Parenting||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100088|Casey Anderson|12|Student Accessibility Services|Housing Accommodations||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100088|Casey Anderson|6|Student Accessibility Services|Communication Access||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100088|Casey Anderson|10|Student Accessibility Services|Alternative Media Services||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100088|Casey Anderson|5|Student Accessibility Services|Facilities Outages and Emergencies||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100089|Skyler White|1|Student Accessibility Services|Exam Services||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100089|Skyler White|13|Undocumented Student Services|Off-Campus Housing|Monarch Center|KL 127|Kolligian Library|Monday-Friday|9:00 AM|5:00 PM|https://undoc.ucmerced.edu/community-resources/campus-housing
U100089|Skyler White|2|Student Accessibility Services|Note-Taking Services||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100089|Skyler White|11|Student Accessibility Services|Pregnancy and Parenting||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100089|Skyler White|9|Student Accessibility Services|Transcription Services||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100089|Skyler White|1|Student Accessibility Services|Exam Services||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100090|Alex Anderson|3|Student Accessibility Services|Transportation Services||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100090|Alex Anderson|5|Student Accessibility Services|Facilities Outages and Emergencies||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100090|Alex Anderson|2|Student Accessibility Services|Note-Taking Services||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100090|Alex Anderson|8|Student Accessibility Services|Proctoring Services||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100090|Alex Anderson|10|Student Accessibility Services|Alternative Media Services||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100091|Riley Brown|10|Student Accessibility Services|Alternative Media Services||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
